year,state_name,ac_name,total_electors,total_valid_votes,turnout,margin,num_candidates,winner_vote_share,turnout_change,avg_turnout,turnout_volatility,low_turnout_score,negative_trend_score,volatility_score,large_electorate_penalty,priority_score
2011,Assam,Rangiya,156270,117191,74.99,15330,10,29.11,,80.7,5.025345759248813,0.20366436537440247,0.0,0.09334814464054768,0.036204385833154384,0.10375581366118597
2016,Assam,Rangiya,169666,143287,84.45,32067,11,40.72,9.460000000000008,80.7,5.025345759248813,0.20366436537440247,0.0,0.09334814464054768,0.039366716158134724,0.104072046693684
2021,Assam,Rangiya,196977,162822,82.66,61064,8,52.11,-1.7900000000000063,80.7,5.025345759248813,0.20366436537440247,0.018854013060880623,0.09334814464054768,0.04581389468198799,0.11037296846433352
2011,Assam,Ratabari,138020,82973,60.12,13562,12,39.82,,71.56,9.996204279625346,0.325013276686139,0.0,0.1856841633699672,0.050900837433873185,0.1722322270918364
2016,Assam,Ratabari,148269,112608,75.95,24526,14,47.93,15.830000000000005,71.56,9.996204279625346,0.325013276686139,0.0,0.1856841633699672,0.05476183600443305,0.17261832694889237
2021,Assam,Ratabari,174037,136811,78.61,47290,8,61.92,2.6599999999999966,71.56,9.996204279625346,0.325013276686139,0.0,0.1856841633699672,0.06446914512397511,0.17358905786084658
2011,Assam,Rupohihat,143071,119739,83.69,22011,7,37.11,,87.94666666666667,3.8484325813678173,0.10745264648610353,0.0,0.07148643266659904,0.01745741516045009,0.059024086643806234
2016,Assam,Rupohihat,167685,152895,91.18,34820,8,47.5,7.490000000000009,87.94666666666667,3.8484325813678173,0.10745264648610353,0.0,0.07148643266659904,0.020523021307113132,0.05933064725847254
2021,Assam,Rupohihat,203385,180952,88.97,106352,9,73.0,-2.210000000000008,87.94666666666667,3.8484325813678173,0.10745264648610353,0.02327785970086379,0.07148643266659904,0.024969358328152808,0.06675863887083563
2011,Assam,Sadiya,142376,103048,72.38,32433,8,44.95,,74.84333333333332,2.3933727944750554,0.2814214905292973,0.0,0.044458017517744995,0.04549475526644245,0.1260096752419122
2016,Assam,Sadiya,156619,120848,77.16,10274,12,32.14,4.780000000000001,74.84333333333332,2.3933727944750554,0.2814214905292973,0.0,0.044458017517744995,0.05014071860861822,0.12647427157612978
2021,Assam,Sadiya,190125,142575,74.99,27931,6,45.49,-2.1700000000000017,74.84333333333332,2.3933727944750554,0.2814214905292973,0.02285654097324628,0.044458017517744995,0.06107013289935343,0.13442417529717718
2009,Assam,Salmara South,126241,103115,81.68,45588,5,51.85,,88.6075,5.479765049707883,0.09867896972915546,0.0,0.1017891952041151,0.014107011900935905,0.0612401281225788
2011,Assam,Salmara South,141915,123146,86.77,56898,4,50.55,5.089999999999989,88.6075,5.479765049707883,0.09867896972915546,0.0,0.1017891952041151,0.01589976918005952,0.06141940385049116
2016,Assam,Salmara South,157528,147097,93.38,61389,4,54.43,6.609999999999999,88.6075,5.479765049707883,0.09867896972915546,0.0,0.1017891952041151,0.017685549414776697,0.061597981873962884
2021,Assam,Salmara South,188061,174145,92.6,135574,9,83.98,-0.7800000000000011,88.6075,5.479765049707883,0.09867896972915546,0.008215715188540142,0.1017891952041151,0.021177846084642803,0.06441192609751153
2011,Assam,Samaguri,128659,107383,83.46,39797,6,57.12,,86.20333333333333,3.234568492601964,0.13059833598867043,0.0,0.06008362050341795,0.019036186481600898,0.06615967714431185
2016,Assam,Samaguri,142303,127751,89.77,45123,5,51.95,6.310000000000002,86.20333333333333,3.234568492601964,0.13059833598867043,0.0,0.06008362050341795,0.021101549515714555,0.06636621344772321
2021,Assam,Samaguri,163559,139647,85.38,53347,4,58.09,-4.390000000000001,86.20333333333333,3.234568492601964,0.13059833598867043,0.04623973035601433,0.06008362050341795,0.024319180463612523,0.08055989564931733
2011,Assam,Sarukhetri,149547,120885,80.83,27622,13,42.63,,85.58999999999999,4.182977408497453,0.13874137015400956,0.0,0.0777007590846707,0.02358220234402063,0.07339492011294003
2016,Assam,Sarukhetri,175332,155492,88.68,24355,11,45.06,7.8500000000000085,85.58999999999999,4.182977408497453,0.13874137015400956,0.0,0.0777007590846707,0.027728783411242193,0.07380957821966219
2021,Assam,Sarukhetri,204996,178880,87.26,41712,12,43.07,-1.4200000000000017,85.58999999999999,4.182977408497453,0.13874137015400956,0.01495681483041923,0.0777007590846707,0.032499160792590284,0.07877366040692277
2011,Assam,Sarupathar,198470,147706,74.42,32093,7,50.39,,78.12,3.8925056197775736,0.23791821561338278,0.0,0.07230510994002855,0.05393095274234458,0.11502140350759328
2016,Assam,Sarupathar,226640,186263,82.18,29685,7,36.05,7.760000000000005,78.12,3.8925056197775736,0.23791821561338278,0.0,0.07230510994002855,0.06169935286686441,0.11579824352004527
2021,Assam,Sarupathar,267471,207986,77.76,40075,4,51.49,-4.420000000000002,78.12,3.8925056197775736,0.23791821561338278,0.046555719401727425,0.07230510994002855,0.0729592586348541,0.13089094991736247
2011,Assam,Sibsagar,135478,95204,70.27,25495,7,51.41,,78.16333333333334,6.839366442393138,0.2373428925473533,0.0,0.1270444260953015,0.03647133297236129,0.12399317553523777
2016,Assam,Sibsagar,138397,113331,81.89,37854,8,42.87,11.620000000000005,78.16333333333334,6.839366442393138,0.2373428925473533,0.0,0.1270444260953015,0.03727435483898916,0.12407347772190055
2021,Assam,Sibsagar,150879,124219,82.33,26015,6,46.06,0.4399999999999977,78.16333333333334,6.839366442393138,0.2373428925473533,0.0,0.1270444260953015,0.04070817427689564,0.1244168596656912
2011,Assam,Sidli,160924,124862,77.59,36881,6,54.56,,81.26,3.196982952722766,0.19622942113648423,0.0,0.05938545154527627,0.03594125400521966,0.09396298416417091
2016,Assam,Sidli,190029,157247,82.75,35448,5,42.0,5.159999999999997,81.26,3.196982952722766,0.19622942113648423,0.0,0.05938545154527627,0.04256111350289032,0.09462497011393797
2021,Assam,Sidli,205931,171829,83.44,62683,5,56.5,0.6899999999999977,81.26,3.196982952722766,0.19622942113648423,0.0,0.05938545154527627,0.046177983653447226,0.09498665712899367
2011,Assam,Silchar,195527,121141,61.96,38964,11,50.34,,69.2775,6.507787002250969,0.35531731279872536,0.0,0.12088518312555015,0.07933074942477725,0.1742370366870779
2014,Assam,Silchar,195527,128321,65.63,37441,12,58.37,3.6699999999999946,69.2775,6.507787002250969,0.35531731279872536,0.0,0.12088518312555015,0.07933074942477725,0.1742370366870779
2016,Assam,Silchar,208866,156594,74.97,52906,15,60.53,9.340000000000003,69.2775,6.507787002250969,0.35531731279872536,0.0,0.12088518312555015,0.08482434503162121,0.17478639624776232
2021,Assam,Silchar,235365,175465,74.55,49726,15,56.17,-0.4200000000000017,69.2775,6.507787002250969,0.35531731279872536,0.004423846639983165,0.12088518312555015,0.09573781605536796,0.17720489734213193
2011,Assam,Sipajhar,149610,113299,75.73,35378,8,45.83,,81.75333333333333,5.426364651710511,0.189679589307842,0.0,0.10079725786986357,0.03225414412700409,0.09925670170980994
2016,Assam,Sipajhar,158541,136755,86.26,42494,11,47.89,10.530000000000001,81.75333333333333,5.426364651710511,0.189679589307842,0.0,0.10079725786986357,0.03421767500643829,0.09945305479775335
2021,Assam,Sipajhar,178341,148505,83.27,65404,9,50.33,-2.990000000000009,81.75333333333333,5.426364651710511,0.189679589307842,0.03149357488940393,0.10079725786986357,0.038570817030041143,0.10933644146693482
2011,Assam,Sonai,137366,103016,74.99,42028,13,61.75,,77.33666666666666,2.2146181010127486,0.24831828642237563,0.0,0.04113756559664366,0.03870127874128129,0.11142495556240713
2016,Assam,Sonai,159040,123465,77.63,29122,12,35.83,2.6400000000000006,77.33666666666666,2.2146181010127486,0.24831828642237563,0.0,0.04113756559664366,0.04493955807253125,0.11204878349553211
2021,Assam,Sonai,185582,147334,79.39,37783,14,48.83,1.7600000000000051,77.33666666666666,2.2146181010127486,0.24831828642237563,0.0,0.04113756559664366,0.05257896058291402,0.11281272374657039
2011,Assam,Sonari,146700,106128,72.34,28904,7,53.38,,80.09666666666668,7.197682497396875,0.21167463267834996,0.0,0.13370031417384023,0.03528033219582126,0.11493794912569018
2016,Assam,Sonari,151738,131346,86.56,46066,7,55.83,14.219999999999999,80.09666666666668,7.197682497396875,0.21167463267834996,0.0,0.13370031417384023,0.03651640492108864,0.11506155639821691
2021,Assam,Sonari,178386,145189,81.39,37774,4,48.0,-5.170000000000002,80.09666666666668,7.197682497396875,0.21167463267834996,0.054455445544554476,0.13370031417384023,0.043054488681097576,0.13205199843758414
2011,Assam,Sootea,150354,109202,72.63,15877,7,41.35,,77.76666666666667,4.938626664704808,0.2426093113825455,0.0,0.09173729695594952,0.04146381781353531,0.11953756572556164
2016,Assam,Sootea,159679,131702,82.48,53708,6,45.89,9.850000000000009,77.76666666666667,4.938626664704808,0.2426093113825455,0.0,0.09173729695594952,0.04408606332802305,0.11979979027701042
2021,Assam,Sootea,191956,150091,78.19,57991,3,56.5,-4.290000000000006,77.76666666666667,4.938626664704808,0.2426093113825455,0.045186433536970785,0.09173729695594952,0.053162547882566816,0.13426336879355602
2011,Assam,Sorbhog,160186,130272,81.33,19182,12,31.25,,83.90666666666667,2.4311794120001333,0.1610904584882279,0.0,0.045160293096416504,0.02936742620880938,0.07640498463545539
2016,Assam,Sorbhog,196558,169347,86.16,19526,14,33.34,4.829999999999998,83.90666666666667,2.4311794120001333,0.1610904584882279,0.0,0.045160293096416504,0.03615874388067784,0.07708411640264223
2021,Assam,Sorbhog,227306,191460,84.23,83440,10,50.21,-1.9299999999999926,83.90666666666667,2.4311794120001333,0.1610904584882279,0.02032862860754153,0.045160293096416504,0.041899957885258604,0.08375682638536278
2011,Assam,Tamulpur,158534,121637,76.73,17957,6,36.19,,79.17666666666666,3.0833801798242986,0.2238891839263586,0.0,0.05727522697882204,0.04038717501380382,0.10504943646768823
2016,Assam,Tamulpur,177932,147039,82.64,21380,9,42.87,5.909999999999997,79.17666666666666,3.0833801798242986,0.2238891839263586,0.0,0.05727522697882204,0.045421104339240854,0.10555282940023193
2021,Assam,Tamulpur,215684,168579,78.16,32256,11,46.75,-4.480000000000004,79.17666666666666,3.0833801798242986,0.2238891839263586,0.047187697493153616,0.05727522697882204,0.05521803700724266,0.1206888319149782
2011,Assam,Teok,113212,80270,70.9,30333,6,59.94,,75.61333333333333,4.660915503775336,0.2711984422021596,0.0,0.08657868243255526,0.03467458297394114,0.129262571664769
2016,Assam,Teok,118981,95446,80.22,31956,11,42.88,9.319999999999993,75.61333333333333,4.660915503775336,0.2711984422021596,0.0,0.08657868243255526,0.03648802958866234,0.12944391632624114
2021,Assam,Teok,137179,103872,75.72,40249,5,45.78,-4.5,75.61333333333333,4.660915503775336,0.2711984422021596,0.047398356856962295,0.08657868243255526,0.04220844933119943,0.14423546535758353
2011,Assam,Tezpur,151913,105991,69.77,21582,8,41.27,,76.98666666666666,6.410213204982604,0.2529651265710745,0.0,0.11907270426799661,0.043690820409748914,0.12936967352300402
2016,Assam,Tezpur,165087,135410,82.02,34663,8,52.56,12.25,76.98666666666666,6.410213204982604,0.2529651265710745,0.0,0.11907270426799661,0.0475535593589267,0.1297559474179218
2021,Assam,Tezpur,189254,149833,79.17,52645,7,47.69,-2.8499999999999943,76.98666666666666,6.410213204982604,0.2529651265710745,0.030018959342742724,0.11907270426799661,0.05463954783507514,0.13947023406835946
2011,Assam,Thowra,94833,71442,75.33,14509,4,39.98,,81.45666666666666,5.451103863744785,0.1936183395291201,0.0,0.10125680028821724,0.020630800182872458,0.09976177588757874
2016,Assam,Thowra,100072,85836,85.77,38268,3,48.42,10.439999999999998,81.45666666666666,5.451103863744785,0.1936183395291201,0.0,0.10125680028821724,0.02180654192006169,0.09987935006129767
2021,Assam,Thowra,116364,96897,83.27,44315,3,49.56,-2.5,81.45666666666666,5.451103863744785,0.1936183395291201,0.026332420476090163,0.10125680028821724,0.025462809219601094,0.10814470293407866
2011,Assam,Tingkhong,115873,85450,73.74,15524,5,48.96,,79.49333333333333,5.740046457419434,0.2196848999822978,0.0,0.10662404392066095,0.028765805307819678,0.11207534930783328
2016,Assam,Tingkhong,122628,104500,85.22,35799,6,54.61,11.480000000000004,79.49333333333333,5.740046457419434,0.2196848999822978,0.0,0.10662404392066095,0.03048586138386109,0.11224735491543743
2021,Assam,Tingkhong,149671,119019,79.52,28394,4,52.66,-5.700000000000003,79.49333333333333,5.740046457419434,0.2196848999822978,0.0600379186854856,0.10662404392066095,0.03737194228162391,0.1309473386108594
2011,Assam,Tinsukia,141020,93399,66.23,13698,6,44.15,,73.83333333333333,7.111064149150477,0.2948309435298283,0.0,0.13209133789877517,0.04719914157418958,0.14907055914910533
2016,Assam,Tinsukia,144234,115843,80.32,35069,7,61.24,14.08999999999999,73.83333333333333,7.111064149150477,0.2948309435298283,0.0,0.13209133789877517,0.048297479500421486,0.14918039294172852
2021,Assam,Tinsukia,174683,130925,74.95,70797,10,65.58,-5.36999999999999,73.83333333333333,7.111064149150477,0.2948309435298283,0.05656203918264157,0.13209133789877517,0.058702984016860554,0.16718955514816491
2011,Assam,Titabar,123529,88257,71.45,54199,8,74.12,,77.62,5.948941082243124,0.24455655868295256,0.0,0.11050435914410332,0.034192722876873555,0.12334276758968905
2016,Assam,Titabar,136227,113504,83.32,42117,6,54.65,11.86999999999999,77.62,5.948941082243124,0.24455655868295256,0.0,0.11050435914410332,0.03779213589316819,0.12370270889131851
2021,Assam,Titabar,155685,121575,78.09,47039,4,52.89,-5.22999999999999,77.62,5.948941082243124,0.24455655868295256,0.055087423635980515,0.11050435914410332,0.04330775870550565,0.1407804982633464
2011,Assam,Udalguri,127907,94334,73.75,18347,5,43.43,,77.57000000000001,4.213834358396165,0.2452203929899095,0.0,0.07827394134123679,0.0355299065830704,0.11729593612251821
2016,Assam,Udalguri,133987,109995,82.09,24374,6,40.94,8.340000000000003,77.57000000000001,4.213834358396165,0.2452203929899095,0.0,0.07827394134123679,0.0372580397640746,0.11746874944061862
2021,Assam,Udalguri,159344,122488,76.87,53111,2,50.43,-5.219999999999999,77.57000000000001,4.213834358396165,0.2452203929899095,0.05498209395407625,0.07827394134123679,0.04446532151912781,0.13468410580234683
2011,Assam,Udharbond,127219,92414,72.64,44435,10,61.41,,77.08333333333333,3.858579185831656,0.25168171357762437,0.0,0.07167491058363741,0.03626538079968191,0.11863420562774543
2016,Assam,Udharbond,140920,112160,79.59,36883,6,48.33,6.950000000000003,77.08333333333333,3.858579185831656,0.25168171357762437,0.0,0.07167491058363741,0.04026225955394683,0.11903389350317192
2021,Assam,Udharbond,165073,130441,79.02,53264,7,47.34,-0.5700000000000074,77.08333333333333,3.858579185831656,0.25168171357762437,0.0060037918685486346,0.07167491058363741,0.04730821332022376,0.1215396264403642
2010,Bihar,Agiaon,200627,92365,46.04,17715,13,31.68,,50.18,3.5914899415145247,0.6088688263409453,0.0,0.06671360312244154,0.13953976135573012,0.2708442272964395
2015,Bihar,Agiaon,250962,130606,52.04,27545,7,40.03,6.0,50.18,3.5914899415145247,0.6088688263409453,0.0,0.06671360312244154,0.17506286128765847,0.2743965372896323
2020,Bihar,Agiaon,268019,140616,52.46,48550,11,61.39,0.4200000000000017,50.18,3.5914899415145247,0.6088688263409453,0.0,0.06671360312244154,0.1871005590236057,0.275600307063227
2010,Bihar,Alamnagar,263276,154110,58.54,42345,14,42.16,,60.553333333333335,1.755030863926137,0.4711453354576032,0.0,0.0326005180107033,0.14218907219942725,0.20919714500512468
2015,Bihar,Alamnagar,313386,192299,61.36,43876,15,45.74,2.8200000000000003,60.553333333333335,1.755030863926137,0.4711453354576032,0.0,0.0326005180107033,0.16955412838025044,0.211933650623207
2020,Bihar,Alamnagar,344616,212829,61.76,64550,11,48.17,0.3999999999999986,60.553333333333335,1.755030863926137,0.4711453354576032,0.0,0.0326005180107033,0.18660882214451124,0.21363911999963306
2010,Bihar,Alauli,195125,108355,55.53,32235,8,49.63,,57.44,2.1131256469978292,0.5124800849707913,0.0,0.03925229585975594,0.11418127051666478,0.22426062021193421
2015,Bihar,Alauli,229040,136755,59.71,38962,9,51.57,4.18,57.44,2.1131256469978292,0.5124800849707913,0.0,0.03925229585975594,0.1343271327771498,0.2262752064379827
2020,Bihar,Alauli,252891,144350,57.08,20772,15,32.69,-2.6300000000000026,57.44,2.1131256469978292,0.5124800849707913,0.027701706340846878,0.03925229585975594,0.14849487450720514,0.23600249251324232
2010,Bihar,Alinagar,215293,101888,47.33,21726,10,37.22,,53.423333333333325,5.358305080278027,0.565808107629669,0.0,0.0995330195422698,0.1392894527141914,0.2601587922317407
2015,Bihar,Alinagar,251508,139698,55.54,49337,11,48.29,8.21,53.423333333333325,5.358305080278027,0.565808107629669,0.0,0.0995330195422698,0.16304005905465369,0.26253385286578695
2020,Bihar,Alinagar,275559,158159,57.4,48244,14,38.62,1.8599999999999994,53.423333333333325,5.358305080278027,0.565808107629669,0.0,0.0995330195422698,0.17881324235147705,0.2641111711954693
2010,Bihar,Amarpur,233495,115992,49.68,19710,14,40.78,,53.580000000000005,3.3782243856795553,0.5637280934678703,0.0,0.0627520958139563,0.15067079395424574,0.253108735945364
2015,Bihar,Amarpur,276830,153925,55.6,55116,14,47.89,5.920000000000002,53.580000000000005,3.3782243856795553,0.5637280934678703,0.0,0.0627520958139563,0.17898637806640638,0.25594029435658006
2020,Bihar,Amarpur,295587,163933,55.46,36774,13,33.13,-0.14000000000000057,53.580000000000005,3.3782243856795553,0.5637280934678703,0.001474615546661055,0.0627520958139563,0.191242416169367,0.25760828283087445
2010,Bihar,Amnour,192922,96624,50.08,10517,15,30.54,,53.623333333333335,3.3625932452994314,0.563152770401841,0.0,0.06246174008063883,0.1240332184979322,0.25015677802665737
2015,Bihar,Amnour,242659,131095,54.02,22532,14,29.85,3.940000000000005,53.623333333333335,3.3625932452994314,0.563152770401841,0.0,0.06246174008063883,0.15649877538428852,0.253403333715293
2020,Bihar,Amnour,263716,149711,56.77,52142,15,42.29,2.75,53.623333333333335,3.3625932452994314,0.563152770401841,0.0,0.06246174008063883,0.1702436178829516,0.2547778179651593
2010,Bihar,Amour,222012,124697,56.17,22623,8,46.33,,58.410000000000004,2.069202745020409,0.4996016994158258,0.0,0.03843640744068054,0.12688175796306533,0.22021613705077298
